Title;Source;DOI;Year Published;WOS Number
MODELLING OF ICE GROWTH AND TRANSPORT ON A REGIONAL SCALE, WITH APPLICATION TO FOUNTAIN LAKE, MINNESOTA, USA;POLAR AND ARCTIC SCIENCE AND TECHNOLOGY;;2014;WOS:000363499200037
CFD ANALYSIS OF WAVES OVER A SUBMERGED CYLINDER IN CLOSE PROXIMITY OF THE FREE SURFACE;33RD INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2014, VOL 2;;2014;WOS:000363492700027
HUMAN INJURY PROBABILITY DURING WATER ENTRY OF FREE-FALL LIFEBOATS: OPERATIONAL CRITERIA BASED ON LONG-TERM SIMULATIONS USING HINDCAST DATA;33RD INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2014, VOL 4B;;2014;WOS:000363495500016
PROPOSED RULES FOR FATIGUE IN OFFSHORE TRANSPORT ENGINEERING;OCEAN ENGINEERING;;2014;WOS:000363498500031
DEVELOPMENT OF A NOVEL TIME-FREQUENCY ENHANCED VOLTERRA SYSTEM IDENTIFICATION METHOD FOR THE MODELING OF A NONLINEAR OWC WAVE ENERGY CONVERTER UNDER IRREGULAR SEA WAVE EXCITATION;OCEAN ENGINEERING;;2014;WOS:000363498500039
HEAVE INDUCED INTERNAL FLOW FLUCTUATIONS IN VERTICAL TRANSPORT SYSTEMS FOR DEEP OCEAN MINING;OCEAN ENGINEERING;;2014;WOS:000363498500058
PHASE RESOLVED WAVE PREDICTION FROM SYNTHETIC RADAR IMAGES;OCEAN ENGINEERING;;2014;WOS:000363498500045
DYNAMIC BEHAVIOUR OF THE LOADS OF PODDED PROPELLERS IN WAVES: EXPERIMENTAL AND NUMERICAL SIMULATIONS;OCEAN ENGINEERING;;2014;WOS:000363498500044
THE DESIGN LIMITATIONS OF A CIRCULAR WAVE POOL;OCEAN ENGINEERING;;2014;WOS:000363498500057
HARMONIC ANALYSIS ON LOW QUALITY TIDAL DATA;OCEAN ENGINEERING;;2014;WOS:000363498600020
PROPAGATION OF A RADAR MODULATED OCEAN WAVE FIELD;OCEAN ENGINEERING;;2014;WOS:000363498600055
EFFECTS OF PASSING SHIP WITH A DRIFT ANGLE ON A MOORED SHIP;OCEAN ENGINEERING;;2014;WOS:000363498600057
DESIGN AND OPTIMIZATION OF SCOUR PROTECTION FOR OFFSHORE WIND PLATFORM DOLWIN BETA;OCEAN RENEWABLE ENERGY;;2014;WOS:000363499000008
COMPARISON OF SECOND-ORDER LOADS ON A SEMISUBMERSIBLE FLOATING WIND TURBINE;OCEAN RENEWABLE ENERGY;;2014;WOS:000363499000024
Computation of Wave Loads under Multidirectional Sea States for Floating Offshore Wind Turbines;OCEAN RENEWABLE ENERGY;;2014;WOS:000363499100023
ADDITIONAL WIND/WAVE BASIN TESTING OF THE DEEPCWIND SEMI-SUBMERSIBLE WITH A PERFORMANCE-MATCHED WIND TURBINE;OCEAN RENEWABLE ENERGY;;2014;WOS:000363499100026
THE HYDRODYNAMIC PERFORMANCE OF A TWIN-HULL FLNG CONCEPT;33RD INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2014, VOL 1B;;2014;WOS:000363492600013
GREEN WATER PHENOMENA ON A TWIN-HULL FLNG CONCEPT;33RD INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2014, VOL 1B;;2014;WOS:000363492600007
DEVELOPMENT OF A TIME DOMAIN BOUNDARY ELEMENT METHOD FOR THE SEAKEEPING BEHAVIOR OF A CRUISE SHIP UNDER COMBINED STRONG WIND AND EXTREME IRREGULAR BEAM SEAS;OCEAN SPACE UTILIZATION;;2014;WOS:000363498400032
VALIDATING THE COUPLING OF MULTIBODY DYNAMIC SIMULATIONS WITH SEA KEEPING SIMULATIONS;PROCEEDINGS OF THE ASME INTERNATIONAL DESIGN ENGINEERING TECHNICAL CONFERENCES AND COMPUTERS AND INFORMATION IN ENGINEERING CONFERENCE, 2013, VOL 7B;;2014;WOS:000362796000048
Lower Eocene to Lower Miocene Stratigraphy and Palaeoenvironment of ODP Site 643A, Norwegian Sea;Springer Geology;10.1007/978-3-319-04364-7_29;2014;WOS:000359019400029
The Transgressive Early-Middle Holocene Boundary: The Case for a GSSP at Rotterdam, Rhine Delta, North Sea Basin;Springer Geology;10.1007/978-3-319-04364-7_174;2014;WOS:000359019400174
Hyperspectral remote sensing for estimating coastal water quality: Case study on coast of Black Sea, Romania;Proceedings of SPIE;10.1117/12.2067415;2014;WOS:000348312800029
Unraveling the contribution of wind, sea level and discharge to design water levels in the Dutch delta;RIVER FLOW 2014;;2014;WOS:000347400100214
Inference of vessel intent and behaviour for maritime security operations;Proceedings of SPIE;10.1117/12.2073676;2014;WOS:000348126000008
Seasonal variation in marine-snow-associated and ambient-water prokaryotic communities in the northern Adriatic Sea;AQUATIC MICROBIAL ECOLOGY;10.3354/ame01718;2014;WOS:000347763200003
Oxygen stable isotopes during the Last Glacial Maximum climate: perspectives from data-model (iLOVECLIM) comparison;CLIMATE OF THE PAST;10.5194/cp-10-1939-2014;2014;WOS:000347569500001
Coupled human and natural system dynamics as key to the sustainability of Lake Victoria's ecosystem services;ECOLOGY AND SOCIETY;10.5751/ES-06965-190431;2014;WOS:000347440700036
Changes in extreme regional sea surface height due to an abrupt weakening of the Atlantic meridional overturning circulation;OCEAN SCIENCE;10.5194/os-10-881-2014;2014;WOS:000347475600001
Sensitivity of phytoplankton distributions to vertical mixing along a North Atlantic transect;OCEAN SCIENCE;10.5194/os-10-993-2014;2014;WOS:000347475600008
European Marine Observation Data Network - EMODnet Physics;2014 IEEE/OES BALTIC INTERNATIONAL SYMPOSIUM (BALTIC);;2014;WOS:000346649800036
Stable carbon isotope biogeochemistry of lakes along a trophic gradient;BIOGEOSCIENCES;10.5194/bg-11-6265-2014;2014;WOS:000346356800007
Gaming the Future of the Ocean: The Marine Spatial Planning Challenge 2050;Lecture Notes in Computer Science;;2014;WOS:000345593800013
A fully coupled 3-D ice-sheet-sea-level model: algorithm and applications;GEOSCIENTIFIC MODEL DEVELOPMENT;10.5194/gmd-7-2141-2014;2014;WOS:000344730900019
Paleo-modeling of coastal saltwater intrusion during the Holocene: an application to the Netherlands;HYDROLOGY AND EARTH SYSTEM SCIENCES;10.5194/hess-18-3891-2014;2014;WOS:000344730300003
Effective coastal boundary conditions for tsunami wave run-up over sloping bathymetry;NONLINEAR PROCESSES IN GEOPHYSICS;10.5194/npg-21-987-2014;2014;WOS:000344728500006
Fatigue loading on a 5MW offshore wind turbine due to the combined action of waves and current;Journal of Physics Conference Series;10.1088/1742-6596/524/1/012093;2014;WOS:000344193600093
Ingolfiella maldivensis sp n. (Crustacea, Amphipoda, Ingolfiellidae) from coral reef sand off Magoodhoo island, Maldives;ZOOKEYS;10.3897/zookeys.449.8544;2014;WOS:000343893700003
Diversity patterns of Scleractinian corals at Kota Kinabalu, Malaysia, in relation to exposure and depth;RAFFLES BULLETIN OF ZOOLOGY;;2014;WOS:000342864800010
The mushroom coral fauna (Scleractinia: Fungiidae) of Brunei Darussalam (South China Sea) and its relation to the Coral Triangle;RAFFLES BULLETIN OF ZOOLOGY;;2014;WOS:000342864800043
Towards an Experimental Platform for Inland Waterway Ship Navigation;IEEE International Conference on Networking Sensing and Control;;2014;WOS:000341938800122
Behavioral differences among mutualist species in a shrimp-goby association;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps10905;2014;WOS:000342457800009
C-GEM (v 1.0): a new, cost-efficient biogeochemical model for estuaries and its application to a funnel-shaped system;GEOSCIENTIFIC MODEL DEVELOPMENT;10.5194/gmd-7-1271-2014;2014;WOS:000341603900002
Adaptive design as an answer to climate uncertainty;SAFETY, RELIABILITY AND RISK ANALYSIS: BEYOND THE HORIZON;;2014;WOS:000339427104095
Determining slack tide with a GPS receiver on an anchored buoy;HYDROLOGY AND EARTH SYSTEM SCIENCES;10.5194/hess-18-2599-2014;2014;WOS:000339896400009
Floods and climate: emerging perspectives for flood risk assessment and management;NATURAL HAZARDS AND EARTH SYSTEM SCIENCES;10.5194/nhess-14-1921-2014;2014;WOS:000340105800019
Residual circulation and freshwater transport in the DutchWadden Sea: a numerical modelling study;OCEAN SCIENCE;10.5194/os-10-611-2014;2014;WOS:000340106300003
Sustainable fishing of inland waters;JOURNAL OF LIMNOLOGY;10.4081/jlimnol.2014.818;2014;WOS:000338929200011
First record of the Central Indo-Pacific reef coral Oulastrea crispata in the Mediterranean Sea;MEDITERRANEAN MARINE SCIENCE;10.12681/mms.751;2014;WOS:000339048900018
Growth rates of alien Oreochromis niloticus and indigenous Oreochromis mortimeri in Lake Kariba, Zimbabwe;AFRICAN JOURNAL OF AQUATIC SCIENCE;10.2989/16085914.2014.903375;2014;WOS:000338829000005
The land-ice contribution to 21st-century dynamic sea level rise;OCEAN SCIENCE;10.5194/os-10-485-2014;2014;WOS:000338651700013
Cold-water coral growth under extreme environmental conditions, the Cape Lookout area, NW Atlantic;BIOGEOSCIENCES;10.5194/bg-11-2543-2014;2014;WOS:000337946400008
The role of ocean acidification in Emiliania huxleyi coccolith thinning in the Mediterranean Sea;BIOGEOSCIENCES;10.5194/bg-11-2857-2014;2014;WOS:000337947500019
Physical modelling of water, fauna and flora: knowledge gaps, avenues for future research and infrastructural needs;JOURNAL OF HYDRAULIC RESEARCH;10.1080/00221686.2013.876453;2014;WOS:000337972300002
How does interannual trophic variability caused by vertical water mixing affect reproduction and population density of the Daphnia longispina group in Lake Iseo, a deep stratified lake in Italy?;INLAND WATERS;10.5268/IW-4.2.663;2014;WOS:000335927100009
Environmental controls on the Emiliania huxleyi calcite mass;BIOGEOSCIENCES;10.5194/bg-11-2295-2014;2014;WOS:000335374200013
A seasonality trigger for carbon injection at the Paleocene-Eocene Thermal Maximum;CLIMATE OF THE PAST;10.5194/cp-10-759-2014;2014;WOS:000335374600023
Growth potential and predation risk drive ontogenetic shifts among nursery habitats in a coral reef fish;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps10682;2014;WOS:000334670700018
BRACKISH TO FRESHWATER DINOFLAGELLATE CYST ASSEMBLAGES FROM THE LA COLONIA FORMATION (PALEOCENE?), NORTHEASTERN PATAGONIA, ARGENTINA;AMEGHINIANA;10.5710/AMGH.15.02.2014.949;2014;WOS:000333909100005
Dissolved Fe across the Weddell Sea and Drake Passage: impact of DFe on nutrient uptake;BIOGEOSCIENCES;10.5194/bg-11-651-2014;2014;WOS:000334099700009
Biogeochemistry of the North Atlantic during oceanic anoxic event 2: role of changes in ocean circulation and phosphorus input;BIOGEOSCIENCES;10.5194/bg-11-977-2014;2014;WOS:000334100300006
Physical and remineralization processes govern the cobalt distribution in the deep western Atlantic Ocean;BIOGEOSCIENCES;10.5194/bg-11-1561-2014;2014;WOS:000334100900006
Coral reefs next to a major conurbation: a study of temporal change (1985-2011) in coral cover and composition in the reefs of Jakarta, Indonesia;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps10678;2014;WOS:000333958800007
Nutritional and reproductive strategies in a chemosymbiotic bivalve living in a tropical intertidal seagrass bed;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps10702;2014;WOS:000333958800009
Using remote sensing to enhance modelling of fine sediment dynamics in the Dutch coastal zone;JOURNAL OF HYDROINFORMATICS;10.2166/hydro.2013.211;2014;WOS:000333684400015
Seasonal changes in mollusc abundance in a tropical intertidal ecosystem, Banc d'Arguin (Mauritania): Testing the 'depletion by shorebirds' hypothesis;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2013.11.009;2014;WOS:000331674600005
Deep-sea coral record of humanimpact on watershed quality in the Mississippi River Basin;GLOBAL BIOGEOCHEMICAL CYCLES;10.1002/2013GB004754;2014;WOS:000332972800003
Investigating the association of fish abundance and biomass with cold-water corals in the deep Northeast Atlantic Ocean using a generalised linear modelling approach;DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY;10.1016/j.dsr2.2013.05.022;2014;WOS:000332194500015
Cold-water coral habitats of Rockall and Porcupine Bank, NE Atlantic Ocean: Sedimentary facies and benthic foraminiferal assemblages;DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY;10.1016/j.dsr2.2013.10.001;2014;WOS:000332194500026
Sedimentation patterns on a cold-water coral mound off Mauritania;DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY;10.1016/j.dsr2.2013.07.004;2014;WOS:000332194500029
Regional differences of relative sea level changes in the Northwest Atlantic: Historical trends and future projections;JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS;10.1002/2013JC009454;2014;WOS:000331879100011
Intra-tidal sedimentary processes associated with combined wave-current action on an exposed, erosional mudflat, southeastern Yangtze River Delta, China;MARINE GEOLOGY;10.1016/j.margeo.2013.11.005;2014;WOS:000331501700008
Trophic niche partitioning among sympatric baleen whale species following the collapse of groundfish stocks in the Northwest Atlantic;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps10578;2014;WOS:000330723600021
A rule-based event detection system for real-life underwater domain;MACHINE VISION AND APPLICATIONS;10.1007/s00138-013-0509-x;2014;WOS:000330314100008
Predation by native brown shrimp on invasive Pacific oyster spat;JOURNAL OF SEA RESEARCH;10.1016/j.seares.2013.04.010;2014;WOS:000329884700012
Perturbation induced changes in substrate use by the blue mussel, Mytilus edulis, in sedimentary systems;JOURNAL OF SEA RESEARCH;10.1016/j.seares.2013.06.001;2014;WOS:000329884700023
Growth of juvenile blue mussels (Mytilus edulis) on suspended collectors in the Dutch Wadden Sea;JOURNAL OF SEA RESEARCH;10.1016/j.seares.2013.07.006;2014;WOS:000329884700037
Spatial organisation and biomass development after relaying of mussel seed;JOURNAL OF SEA RESEARCH;10.1016/j.seares.2013.07.011;2014;WOS:000329884700040
Humpback whale (Megaptera novaeangliae) post breeding dispersal and southward migration in the western Indian Ocean;JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY;10.1016/j.jembe.2013.10.014;2014;WOS:000330081700002
Millennial- to centennial-scale climate periodicities and forcing mechanisms in the westernmost Mediterranean for the past 20,000 yr;QUATERNARY RESEARCH;10.1016/j.yqres.2013.10.009;2014;WOS:000329956800007
Continued expansion of the trans-Atlantic invasive marine angiosperm Halophila stipulacea in the Eastern Caribbean;AQUATIC BOTANY;10.1016/j.aquabot.2013.10.001;2014;WOS:000329540400013
Meridional overturning circulation: stability and ocean feedbacks in a box model;CLIMATE DYNAMICS;10.1007/s00382-012-1576-9;2014;WOS:000329238300019
"Forage Fish Interactions: a symposium on ""Creating the tools for ecosystem-based management of marine resources""";ICES JOURNAL OF MARINE SCIENCE;10.1093/icesjms/fst174;2014;WOS:000328418500001
Forage fish, their fisheries, and their predators: who drives whom?;ICES JOURNAL OF MARINE SCIENCE;10.1093/icesjms/fst087;2014;WOS:000328418500009
Ecosystem-based management objectives for the North Sea: riding the forage fish rollercoaster;ICES JOURNAL OF MARINE SCIENCE;10.1093/icesjms/fst075;2014;WOS:000328418500012
Non-hydrostatic modeling of surf zone wave dynamics;COASTAL ENGINEERING;10.1016/j.coastaleng.2013.09.005;2014;WOS:000328662800004
Rapid range expansion of the invasive quagga mussel in relation to zebra mussel presence in The Netherlands and Western Europe;BIOLOGICAL INVASIONS;10.1007/s10530-013-0498-8;2014;WOS:000328842300004
ATI and GMTI Performance Analysis of Post-Sentinel-1 SAR Systems based on Simulations using OASIS;EUSAR Proceedings;;2014;WOS:000369143500210
Effect of CO2, nutrients and light on coastal plankton. III. Trophic cascade, size structure and composition;AQUATIC BIOLOGY;10.3354/ab00585;2014;WOS:000345701900006
Linkage between copepods and bacteria in the North Atlantic Ocean;AQUATIC MICROBIAL ECOLOGY;10.3354/ame01696;2014;WOS:000340220300003
Constraints on ship NOx emissions in Europe using GEOS-Chem and OMI satellite NO2 observations;ATMOSPHERIC CHEMISTRY AND PHYSICS;10.5194/acp-14-1353-2014;2014;WOS:000332384900013
A sea spray aerosol flux parameterization encapsulating wave state;ATMOSPHERIC CHEMISTRY AND PHYSICS;10.5194/acp-14-1837-2014;2014;WOS:000332386100005
Very short-lived bromomethanes measured by the CARIBIC observatory over the North Atlantic, Africa and Southeast Asia during 2009-2013;ATMOSPHERIC CHEMISTRY AND PHYSICS;10.5194/acp-14-3557-2014;2014;WOS:000334608400022
Live (Rose Bengal stained) foraminiferal faunas from the northern Arabian Sea: faunal succession within and below the OMZ;BIOGEOSCIENCES;10.5194/bg-11-1155-2014;2014;WOS:000334100300018
Springtime phytoplankton dynamics in Arctic Krossfjorden and Kongsfjorden (Spitsbergen) as a function of glacier proximity;BIOGEOSCIENCES;10.5194/bg-11-2263-2014;2014;WOS:000335374200010
Origin of lipid biomarkers in mud volcanoes from the Alboran Sea, western Mediterranean;BIOGEOSCIENCES;10.5194/bg-11-3187-2014;2014;WOS:000338761200007
Provenance of tetraether membrane lipids in a large temperate lake (Loch Lomond, UK): implications for glycerol dialkyl glycerol tetraether (GDGT)-based palaeothermometry;BIOGEOSCIENCES;10.5194/bg-11-5539-2014;2014;WOS:000344153200017
Transport of branched tetraether lipids from the Tagus River basin to the coastal ocean of the Portuguese margin: consequences for the interpretation of the MBT'/CBT paleothermometer;BIOGEOSCIENCES;10.5194/bg-11-5637-2014;2014;WOS:000344153200024
Salinity changes in the Agulhas leakage area recorded by stable hydrogen isotopes of C-37 alkenones during Termination I and II;CLIMATE OF THE PAST;10.5194/cp-10-251-2014;2014;WOS:000333837600017
Warming, euxinia and sea level rise during the Paleocene-Eocene Thermal Maximum on the Gulf Coastal Plain: implications for ocean oxygenation and nutrient cycling;CLIMATE OF THE PAST;10.5194/cp-10-1421-2014;2014;WOS:000339896100010
Shoreline dissipation of infragravity waves;CONTINENTAL SHELF RESEARCH;10.1016/j.csr.2013.11.013;2014;WOS:000329880000007
Constraining the recent mass balance of Pine Island and Thwaites glaciers, West Antarctica, with airborne observations of snow accumulation;CRYOSPHERE;10.5194/tc-8-1375-2014;2014;WOS:000341622700018
Carbonate mound development in contrasting settings on the Irish margin;DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY;10.1016/j.dsr2.2013.10.004;2014;WOS:000332194500028
Dynamics and limitations of phytoplankton biomass along a gradient in Mwanza Gulf, southern Lake Victoria (Tanzania);FRESHWATER BIOLOGY;10.1111/fwb.12253;2014;WOS:000328225500011
Morphodynamic modelling of wave reworking of an alluvial delta and application of results in the standard reservoir modelling workflow;International Association of Sedimentologists Special Publication;;2014;WOS:000370616900008
EXTREME WAVE SPECTRA IN THE NEW GENERATION HANDBOOKS ON WIND AND WAVE CLIMATE;International Multidisciplinary Scientific GeoConference-SGEM;;2014;WOS:000371595200038
Today's sediment budget of the Rhine River channel, focusing on the Upper Rhine Graben and Rhenish Massif;GEOMORPHOLOGY;10.1016/j.geomorph.2013.08.035;2014;WOS:000328234200046
A long-term multi-proxy record of varved sediments suggests climate-induced mixing-regime shift in a large hard-water lake similar to 5000 years ago;JOURNAL OF LIMNOLOGY;10.4081/jlimnol.2014.907;2014;WOS:000342807000002
Coccolithophore carbonate during the last 450 ka in the NW Pacific Ocean (ODP site 1209B, Shatsky Rise);JOURNAL OF QUATERNARY SCIENCE;10.1002/jqs.2677;2014;WOS:000328881900006
Absorption-based algorithm of primary production for total and size-fractionated phytoplankton in coastal waters;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps10751;2014;WOS:000335963100006
Benthic metabolism in shallow coastal ecosystems of the Banc d'Arguin, Mauritania;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps10683;2014;WOS:000333958800002
The Niger Delta's vulnerability to river floods due to sea level rise;NATURAL HAZARDS AND EARTH SYSTEM SCIENCES;10.5194/nhess-14-3317-2014;2014;WOS:000210166800004
Managing Rapana in the Black Sea: Stakeholder workshops on both sides;OCEAN & COASTAL MANAGEMENT;10.1016/j.ocecoaman.2013.10.015;2014;WOS:000331414800009
Numerical modelling of physical processes governing larval transport in the southern North Sea;OCEAN SCIENCE;10.5194/os-10-357-2014;2014;WOS:000338651700005
Objectives of the NeXOS project in developing next generation ocean sensor systems for a more cost-efficient assessment of ocean waters and ecosystems, and fisheries management;OCEANS-IEEE;;2014;WOS:000412588000289
A 550 ka record of aeolian activity near North West Cape, Australia: inferences from grain-size distributions and bulk chemistry of SE Indian Ocean deep-sea sediments;QUATERNARY SCIENCE REVIEWS;10.1016/j.quascirev.2013.11.003;2014;WOS:000331673400008
Zooplankton, fish communities and the role of planktivory in nine Ethiopian lakes;HYDROBIOLOGIA;10.1007/s10750-013-1674-7;2014;WOS:000327405400005
Human-environment interaction in the Baltic Sea;MARINE POLICY;10.1016/j.marpol.2013.03.006;2014;WOS:000325600600007
Does livestock grazing affect sediment deposition and accretion rates in salt marshes?;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2013.10.026;2013;WOS:000328871300031
Thick-shelled, grazer-protected diatoms decouple ocean carbon and silicon cycles in the iron-limited Antarctic Circumpolar Current;PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA;10.1073/pnas.1309345110;2013;WOS:000328548600066
Productivity modes in the Mediterranean Sea during Dansgaard-Oeschger (20,000-70,000 yr ago) oscillations;PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY;10.1016/j.palaeo.2013.09.023;2013;WOS:000209625900001
Offshore fresh groundwater reserves as a global phenomenon;NATURE;10.1038/nature12858;2013;WOS:000327851700027
Ecosystem-based coastal defence in the face of global change;NATURE;10.1038/nature12859;2013;WOS:000327851700028
Spontaneous abrupt climate change due to an atmospheric blocking-sea-ice-ocean feedback in an unforced climate model simulation;PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA;10.1073/pnas.1304912110;2013;WOS:000327744900027
Relative sea-level rise and the conterminous United States: Consequences of potential land inundation in terms of population at risk and GDP loss;GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS;10.1016/j.gloenvcha.2013.09.005;2013;WOS:000329881300025
Variability of North Sea pH and CO2 in response to North Atlantic Oscillation forcing;JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES;10.1002/2013JG002306;2013;WOS:000329871400020
Bathyal and abyssal Pectinoidea from the Red Sea and Gulf of Aden (Bivalvia: Propeamussiidae, Entoliidae, Pectinidae);ARCHIV FUR MOLLUSKENKUNDE;10.1127/arch.moll/1869-0963/142/181-214;2013;WOS:000329542200001
Flow routing in mangrove forests: A field study in Trang province, Thailand;CONTINENTAL SHELF RESEARCH;10.1016/j.csr.2013.10.002;2013;WOS:000329149500006
Millennial-scale Agulhas Current variability and its implications for salt-leakage through the Indian-Atlantic Ocean Gateway;EARTH AND PLANETARY SCIENCE LETTERS;10.1016/j.epsl.2013.09.035;2013;WOS:000328593500011
Modelling the influence of spatially varying hydrodynamics on the cross-sectional stability of double inlet systems;OCEAN DYNAMICS;10.1007/s10236-013-0657-6;2013;WOS:000327859700009
From microbes to macrofauna: an integrated study of deep benthic communities and their response to environmental variables along the Malta Escarpment (Ionian Sea);SCIENTIA MARINA;10.3989/scimar.03811.03B;2013;WOS:000328274900010
Geochemical and palaeohydrological controls on the composition of shallow groundwater in the Netherlands;APPLIED GEOCHEMISTRY;10.1016/j.apgeochem.2013.10.005;2013;WOS:000327488700014
Global streamflow and thermal habitats of freshwater fishes under climate change;CLIMATIC CHANGE;10.1007/s10584-013-0976-0;2013;WOS:000327395700013
Provenance of surface sediments along the southeastern Adriatic coast off Italy: An overview;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2013.09.009;2013;WOS:000327677300005
Beach response due to sand nourishment on the east coast of Malaysia;PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-MARITIME ENGINEERING;10.1680/maen.2012.15;2013;WOS:000327695800002
First experimental evidence of corals feeding on seagrass matter;CORAL REEFS;10.1007/s00338-013-1062-9;2013;WOS:000326927300018
Impact of interannual changes of large scale circulation and hydrography on the spatial distribution of beaked redfish (Sebastes mentella) in the Irminger Sea;DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS;10.1016/j.dsr.2013.08.003;2013;WOS:000327169100009
Environmental Governance for Marine Infrastructure: Enabling and Constraining Conditions for Ecodynamic Development and Design in Marine Infrastructural Projects;JOURNAL OF ENVIRONMENTAL POLICY & PLANNING;10.1080/1523908X.2013.807211;2013;WOS:000326489600005
Controls of Benthic Nitrogen Fixation and Primary Production from Nutrient Enrichment of Oligotrophic, Arctic Lakes;ECOSYSTEMS;10.1007/s10021-013-9701-0;2013;WOS:000327096100012
Methane as a carbon source for the food web in raised bog pools;FRESHWATER SCIENCE;10.1899/12-121.1;2013;WOS:000326930000017
A global analysis of erosion of sandy beaches and sea-level rise: An application of DIVA;GLOBAL AND PLANETARY CHANGE;10.1016/j.gloplacha.2013.09.002;2013;WOS:000329378000013
Palaeohydrological controls on sedimentary organic matter in an Amazon floodplain lake, Lake Maraca (Brazil) during the late Holocene;HOLOCENE;10.1177/0959683613508155;2013;WOS:000327472500021
COMPARATIVE FEEDING ON CHLOROPHYLL-RICH VERSUS REMAINING ORGANIC MATTER IN BIVALVE SHELLFISH;JOURNAL OF SHELLFISH RESEARCH;10.2983/035.032.0332;2013;WOS:000331554700032
Observed thinning of Totten Glacier is linked to coastal polynya variability;NATURE COMMUNICATIONS;10.1038/ncomms3857;2013;WOS:000329393800004
A 1D model for tides waves and fine sediment in short tidal basins-Application to the Wadden Sea;OCEAN DYNAMICS;10.1007/s10236-013-0648-7;2013;WOS:000327859700007
Man-induced regime shifts in small estuaries-I: theory;OCEAN DYNAMICS;10.1007/s10236-013-0662-9;2013;WOS:000327859700010
Man-induced regime shifts in small estuaries-II: a comparison of rivers;OCEAN DYNAMICS;10.1007/s10236-013-0663-8;2013;WOS:000327859700011
Wave reworking of abandoned deltas;GEOPHYSICAL RESEARCH LETTERS;10.1002/2013GL058231;2013;WOS:000328210600014
Effects of long-term grazing on sediment deposition and salt-marsh accretion rates;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2013.08.021;2013;WOS:000326848200012
Quantifying magnetite magnetofossil contributions to sedimentary magnetizations;EARTH AND PLANETARY SCIENCE LETTERS;10.1016/j.epsl.2013.09.011;2013;WOS:000327229100007
Cadmium isotope variations in the Southern Ocean;EARTH AND PLANETARY SCIENCE LETTERS;10.1016/j.epsl.2013.09.014;2013;WOS:000327229100018
Fern Spore Longevity in Saline Water: Can Sea Bottom Sediments Maintain a Viable Spore Bank?;PLOS ONE;10.1371/journal.pone.0079470;2013;WOS:000326503400116
TAPHONOMIC SIGNIFICANCE OF A DENSE INFESTATION OF ENSIS AMERICANUS (BINNEY) BY BALANUS CRENATUS BRUGIERE, NORTH SEA;PALAIOS;10.2110/palo.2013.098;2013;WOS:000337120300007
Projection of Global Wave Climate Change toward the End of the Twenty-First Century;JOURNAL OF CLIMATE;10.1175/JCLI-D-12-00658.1;2013;WOS:000330194400001
Asymptotic behavior of tidal damping in alluvial estuaries;JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS;10.1002/2013JC008772;2013;WOS:000329867900018
Modelling past sea ice changes;QUATERNARY SCIENCE REVIEWS;10.1016/j.quascirev.2013.03.011;2013;WOS:000327909900017
Changes in potential North Sea spawning grounds of plaice (Pleuronectes platessa L.) based on early life stage connectivity to nursery habitats;JOURNAL OF SEA RESEARCH;10.1016/j.seares.2012.10.007;2013;WOS:000327573500004
