Title;Source;DOI;Year Published;WOS Number
Establishing nursery estuary otolith geochemical tags for Sea Bass (Dicentrarchus labrax): Is temporal stability estuary dependent?;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2016.10.030;2016;WOS:000390726900010
Marine wind energy and the North Sea Offshore Grid Initiative: A Multi-Level Perspective on a stalled technology transition?;ENERGY RESEARCH & SOCIAL SCIENCE;10.1016/j.erss.2016.08.009;2016;WOS:000396395100006
WHAT HAVE WE LEARNED FROM OVER TWO DECADES OF MONITORING RIVERINE NUTRIENT INPUTS TO IRELAND'S MARINE ENVIRONMENT?;BIOLOGY AND ENVIRONMENT-PROCEEDINGS OF THE ROYAL IRISH ACADEMY;10.3318/BIOE.2016.23;2016;WOS:000393148900014
Energy Conversion: A Comparison of Fix- and Self-Referenced Wave Energy Converters;ENERGIES;10.3390/en9121056;2016;WOS:000392402700057
Development of a high resolution wave climate modelling methodology for offshore, nearshore and onshore locations of interest;INTERNATIONAL JOURNAL OF MARINE ENERGY;10.1016/j.ijome.2016.05.007;2016;WOS:000390812600003
Exploration for Late Cretaceous turbidites in the Equatorial African and northeast South American margins;NETHERLANDS JOURNAL OF GEOSCIENCES-GEOLOGIE EN MIJNBOUW;10.1017/njg.2016.36;2016;WOS:000390416800003
Shallow subtidal octocorals in an Irish marine reserve;MARINE BIODIVERSITY;10.1007/s12526-016-0450-0;2016;WOS:000390002100015
Modelling cetacean distribution and mapping overlap with fisheries in the northeast Atlantic;OCEAN & COASTAL MANAGEMENT;10.1016/j.ocecoaman.2016.09.004;2016;WOS:000389101500014
Application of a weight of evidence approach utilising biological effects, histopathology and contaminant levels to assess the health and pollution status of Irish blue mussels (Mytilus edulis);MARINE ENVIRONMENTAL RESEARCH;10.1016/j.marenvres.2016.09.004;2016;WOS:000389098500004
The response of North Atlantic diadromous fish to multiple stressors, including land use change: a multidecadal study;CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES;10.1139/cjfas-2015-0450;2016;WOS:000388118700007
Outer shelf seafloor geomorphology along a carbonate escarpment: The eastern Malta Plateau, Mediterranean Sea;CONTINENTAL SHELF RESEARCH;10.1016/j.csr.2016.11.002;2016;WOS:000390515500002
Moving from consultation to participation: A case study of the involvement of fishermen in decisions relating to marine renewable energy projects on the island of Ireland;OCEAN & COASTAL MANAGEMENT;10.1016/j.ocecoaman.2016.09.030;2016;WOS:000389101500004
Managing coastal environments under climate change: Pathways to adaptation;SCIENCE OF THE TOTAL ENVIRONMENT;10.1016/j.scitotenv.2016.01.124;2016;WOS:000387807200128
Ichnology and depositional environment of the Middle Devonian Valentia Island tetrapod trackways, south-west Ireland;PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY;10.1016/j.palaeo.2016.08.033;2016;WOS:000386404100002
Episodic speleothem deposition tracks the terrestrial impact of millennial-scale last glacial climate variability in SW Ireland;QUATERNARY SCIENCE REVIEWS;10.1016/j.quascirev.2016.09.019;2016;WOS:000387527000009
Stable isotopes measurements reveal dual carbon pools contributing to organic matter enrichment in marine aerosol;SCIENTIFIC REPORTS;10.1038/srep36675;2016;WOS:000387072100001
Wave climate projections for Ireland for the end of the 21st century including analysis of EC-Earth winds over the North Atlantic Ocean;INTERNATIONAL JOURNAL OF CLIMATOLOGY;10.1002/joc.4656;2016;WOS:000387803000012
A Detailed Assessment of the Wave Energy Resource at the Atlantic Marine Energy Test Site;ENERGIES;10.3390/en9110967;2016;WOS:000388580000108
The morphological response of foredunes at a breached barrier system to winter 2013/2014 storms on the southwest coast of Ireland;EARTH SURFACE PROCESSES AND LANDFORMS;10.1002/esp.4003;2016;WOS:000387361400010
Implementation and evaluation of the International Electrotechnical Commission specification for tidal stream energy resource assessment: A case study;ENERGY CONVERSION AND MANAGEMENT;10.1016/j.enconman.2016.08.078;2016;WOS:000386314500007
Ecosystem status of the deep Black Sea, soft sediment, benthic community;MARINE POLICY;10.1016/j.marpol.2016.07.016;2016;WOS:000385325300027
The distribution of blue whiting west of the British Isles and Ireland;FISHERIES RESEARCH;10.1016/j.fishres.2016.05.012;2016;WOS:000382599600004
Measurements of Waves in Landfast Ice Using Inertial Motion Units;IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING;10.1109/TGRS.2016.2584182;2016;WOS:000385188200012
Dublin Port and Dublin Bay: Reconnecting with nature and people;REGIONAL STUDIES IN MARINE SCIENCE;10.1016/j.rsma.2016.03.007;2016;WOS:000414771500003
Seal bycatch in gillnet and entangling net fisheries in Irish waters;FISHERIES RESEARCH;10.1016/j.fishres.2016.06.007;2016;WOS:000382599600020
Evidence for regional cooling, frontal advances, and East Greenland Ice Sheet changes during the demise of the last interglacial;QUATERNARY SCIENCE REVIEWS;10.1016/j.quascirev.2016.08.029;2016;WOS:000393845900013
Long-term, high frequency in situ measurements of intertidal mussel bed temperatures using biomimetic sensors;SCIENTIFIC DATA;10.1038/sdata.2016.87;2016;WOS:000390234100001
Ecosystem engineering creates a direct nutritional link between 600-m deep cold-water coral mounds and surface productivity;SCIENTIFIC REPORTS;10.1038/srep35057;2016;WOS:000385064000002
Seaweed Alaria esculenta as a biomonitor species of metal contamination in Aughinish Bay (Ireland);ECOLOGICAL INDICATORS;10.1016/j.ecolind.2016.03.041;2016;WOS:000388785100003
First Record of Bryozoan Amathia (= Zoobotryon) verticillata (Bryozoa: Vesiculariidae) from Taiwan;PACIFIC SCIENCE;10.2984/70.4.9;2016;WOS:000387530600009
Evidence of fluid seepage in Gronfjorden, Spitsbergen: Implications from an integrated acoustic study of seafloor morphology, marine sediments and tectonics;MARINE GEOLOGY;10.1016/j.margeo.2016.07.002;2016;WOS:000383938100004
Who cares? European attitudes towards marine and coastal environments;MARINE POLICY;10.1016/j.marpol.2016.06.012;2016;WOS:000383821500008
Discrete choice modelling of fisheries with nuanced spatial information;MARINE POLICY;10.1016/j.marpol.2016.07.004;2016;WOS:000383821500017
Empirical observations of the spawning migration of European eels: The long and dangerous road to the Sargasso Sea;SCIENCE ADVANCES;10.1126/sciadv.1501694;2016;WOS:000387991500002
Spatial Overlap of Grey Seals and Fisheries in IrishWaters, Some New Insights Using Telemetry Technology and VMS;PLOS ONE;10.1371/journal.pone.0160564;2016;WOS:000384171400002
Prolonged California aridity linked to climate warming and Pacific sea surface temperature;SCIENTIFIC REPORTS;10.1038/srep33325;2016;WOS:000383188100001
Impact of prolonged storm activity on the Ecological Status of intertidal benthic habitats within oyster (Crassostrea gigas) trestle cultivation sites;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2016.06.014;2016;WOS:000382339900062
Fish diets in a freshwater-deprived semiarid estuary (The Coorong, Australia) as inferred by stable isotope analysis;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2016.05.016;2016;WOS:000381164900001
Seismic geomorphology and evolution of early-mid Miocene isolated carbonate build-ups in the Timor Sea, North West Shelf of Australia;MARINE GEOLOGY;10.1016/j.margeo.2016.06.007;2016;WOS:000384860800018
Sea lice (Lepeophtheirus salmonis and Caligus elongatus) infestation levels on sea trout (Salmo trutta L.) around the Irish Sea, an area without salmon aquaculture;ICES JOURNAL OF MARINE SCIENCE;10.1093/icesjms/fsw044;2016;WOS:000384302300026
Cost and value of multidisciplinary fixed-point ocean observatories;MARINE POLICY;10.1016/j.marpol.2016.05.029;2016;WOS:000381593800017
The most northern records of the exotic ascidian Perophora japonica Oka, 1927 (Ascidiacea: Perophoridae) in the north-east Atlantic;BIOINVASIONS RECORDS;10.3391/bir.2016.5.3.03;2016;WOS:000419952800003
Identifying blue whiting (Micromesistius poutassou) stock structure in the Northeast Atlantic by otolith shape analysis;CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES;10.1139/cjfas-2015-0332;2016;WOS:000419644500005
Connectivity in the deep: Phylogeography of the velvet belly lanternshark;DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS;10.1016/j.dsr.2016.07.002;2016;WOS:000386984200019
Effects of microplastics on European flat oysters, Ostrea edulis and their associated benthic communities;ENVIRONMENTAL POLLUTION;10.1016/j.envpol.2016.05.043;2016;WOS:000383930500012
A comparative review of fisheries management experiences in the European Union and in other countries worldwide: Iceland, Australia, and New Zealand;FISH AND FISHERIES;10.1111/faf.12147;2016;WOS:000382494600014
Integrated methodologies of economics and socio-economics assessments in ocean renewable energy: Private and public perspectives;INTERNATIONAL JOURNAL OF MARINE ENERGY;10.1016/j.ijome.2016.04.014;2016;WOS:000390812200014
FISH AND TETRAPOD COMMUNITIES ACROSS A MARINE TO BRACKISH SALINITY GRADIENT IN THE PENNSYLVANIAN (EARLY MOSCOVIAN) MINTO FORMATION OF NEW BRUNSWICK, CANADA, AND THEIR PALAEOECOLOGICAL AND PALAEOGEOGRAPHICAL IMPLICATIONS;PALAEONTOLOGY;10.1111/pala.12249;2016;WOS:000388360200006
Do Changes in Current Flow as a Result of Arrays of Tidal Turbines Have an Effect on Benthic Communities?;PLOS ONE;10.1371/journal.pone.0161279;2016;WOS:000382258600032
An approach to intercalibrate ecological classification tools using fish in transitional water of the North East Atlantic;ECOLOGICAL INDICATORS;10.1016/j.ecolind.2016.02.055;2016;WOS:000388785300032
Preface: Earth system evolution of the Pacific and Indian oceans and the South China Sea;GEOLOGICAL JOURNAL;10.1002/gj.2812;2016;WOS:000383513600001
Large-scale morphotectonics of the ocean-continent transition zone between the Western Pacific Ocean and the East Asian Continent: a link of deep process to the Earth<bold>'</bold>s surface system;GEOLOGICAL JOURNAL;10.1002/gj.2845;2016;WOS:000383513600020
SATELLITE AND IN SITU SALINITY Understanding Near-Surface Stratification and Subfootprint Variability;BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY;10.1175/BAMS-D-15-00032.1;2016;WOS:000382430700011
Assessing land-ocean connectivity via submarine groundwater discharge (SGD) in the Ria Formosa Lagoon (Portugal): combining radon measurements and stable isotope hydrology;HYDROLOGY AND EARTH SYSTEM SCIENCES;10.5194/hess-20-3077-2016;2016;WOS:000382835500001
The Whittard Canyon - A case study of submarine canyon processes;PROGRESS IN OCEANOGRAPHY;10.1016/j.pocean.2016.06.003;2016;WOS:000382341800003
Effectiveness of a deep-sea cold-water coral Marine Protected Area, following eight years of fisheries closure;BIOLOGICAL CONSERVATION;10.1016/j.biocon.2016.05.030;2016;WOS:000381325300008
Seasonal migration of the starry smooth-hound shark Mustelus asterias as revealed from tag-recapture data of an angler-led tagging programme;JOURNAL OF FISH BIOLOGY;10.1111/jfb.12994;2016;WOS:000384309300003
Seismic geomorphological reconstructions of Plio-Pleistocene bottom current variability at Goban Spur;MARINE GEOLOGY;10.1016/j.margeo.2016.01.001;2016;WOS:000378966200018
Exploring the utility and effectiveness of the IEC (International Electrotechnical Commission) wave energy resource assessment and characterisation standard: A case study;ENERGY;10.1016/j.energy.2016.04.053;2016;WOS:000378660500057
Power Takeoff Optimization for Maximizing Energy Conversion of Wave-Activated Bodies;IEEE JOURNAL OF OCEANIC ENGINEERING;10.1109/JOE.2015.2489798;2016;WOS:000384841800005
Identification of Wave Energy Device Models From Numerical Wave Tank Data-Part 1: Numerical Wave Tank Identification Tests;IEEE TRANSACTIONS ON SUSTAINABLE ENERGY;10.1109/TSTE.2016.2515512;2016;WOS:000379696600012
Identification of Wave Energy Device Models From Numerical Wave Tank Data-Part 2: Data-Based Model Determination;IEEE TRANSACTIONS ON SUSTAINABLE ENERGY;10.1109/TSTE.2016.2515500;2016;WOS:000379696600013
Simplified Estimation of the Flicker Level Induced by Wave Energy Farms;IEEE TRANSACTIONS ON SUSTAINABLE ENERGY;10.1109/TSTE.2016.2535327;2016;WOS:000379696600031
A Review of Wave-to-Wire Models for Wave Energy Converters;ENERGIES;10.3390/en9070506;2016;WOS:000381497300029
The fetch effect on aeolian sediment transport on a sandy beach: a case study from Magilligan Strand, Northern Ireland;EARTH SURFACE PROCESSES AND LANDFORMS;10.1002/esp.3930;2016;WOS:000380886000010
Real world ocean rogue waves explained without the modulational instability;SCIENTIFIC REPORTS;10.1038/srep27715;2016;WOS:000378225600002
Hexactinellida (Porifera) from the Drake Passage (Southern Ocean) with a description of three new species;ZOOTAXA;10.11646/zootaxa.4126.2.2;2016;WOS:000378538900002
Relative sea-level change in northeastern Florida (USA) during the last similar to 8.0 ka;QUATERNARY SCIENCE REVIEWS;10.1016/j.quascirev.2016.04.016;2016;WOS:000378368700008
A review of climate change and the implementation of marine biodiversity legislation in the United Kingdom;AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS;10.1002/aqc.2628;2016;WOS:000383669200014
Biological data from a data-deficient shark: the Arabian smoothhound Mustelus mosis (Carcharhiniformes: Triakidae);JOURNAL OF FISH BIOLOGY;10.1111/jfb.12979;2016;WOS:000384301600014
Environmental Impact Assessment: Gathering experiences from wave energy test centres in Europe;INTERNATIONAL JOURNAL OF MARINE ENERGY;10.1016/j.ijome.2016.02.003;2016;WOS:000381687900005
Restoring sediment to compensate for human-induced erosion of an estuarine shore;GEOMORPHOLOGY;10.1016/j.geomorph.2016.03.009;2016;WOS:000376713600004
Molecular and morphological differentiation of sympatric larvae of coral excavating sponges of genus Thoosa;ZOOMORPHOLOGY;10.1007/s00435-016-0305-z;2016;WOS:000376411900001
A longitudinal study of humpback whales in Irish waters;JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;10.1017/S0025315414002033;2016;WOS:000375677800011
There and back again: multiple and return exchange of humpback whales between breeding habitats separated by an ocean basin;JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;10.1017/S0025315416000321;2016;WOS:000375677800012
Wave farm flicker severity: Comparative analysis and solutions;RENEWABLE ENERGY;10.1016/j.renene.2016.01.034;2016;WOS:000372382800004
The occurrence of PAHs and faecal sterols in Dublin Bay and their influence on sedimentary microbial communities;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2016.02.066;2016;WOS:000376545900039
Sedimentology and chronology of the advance and retreat of the last British-Irish Ice Sheet on the continental shelf west of Ireland;QUATERNARY SCIENCE REVIEWS;10.1016/j.quascirev.2016.03.012;2016;WOS:000375509100007
The EMSO-ERIC Pan-European Consortium: Data Benefits and Lessons Learned as the Legal Entity Forms;MARINE TECHNOLOGY SOCIETY JOURNAL;10.4031/MTSJ.50.3.13;2016;WOS:000379196300003
Assessment of wave characteristics and resource variability at a 1/4-scale wave energy test site in Galway Bay using waverider and high frequency radar (CODAR) data;OCEAN ENGINEERING;10.1016/j.oceaneng.2016.03.051;2016;WOS:000376052000025
The biogeography of the atlantic salmon (Salmo salar) gut microbiome;ISME JOURNAL;10.1038/ismej.2015.189;2016;WOS:000374377200024
ICES meets marine historical ecology: placing the history of fish and fisheries in current policy context;ICES JOURNAL OF MARINE SCIENCE;10.1093/icesjms/fsv219;2016;WOS:000378640100012
Incorporating natural variability in biological reference points and population dynamics into management of Atlantic salmon (Salmo salar L.) stocks returning to home waters;ICES JOURNAL OF MARINE SCIENCE;10.1093/icesjms/fsw015;2016;WOS:000379358600007
Understanding the formation and evolution of rain-formed fresh lenses at the ocean surface;JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS;10.1002/2015JC011527;2016;WOS:000383462300031
Implementation and Verification of a Wave-to-Wire Model of an Oscillating Water Column With Impulse Turbine;IEEE TRANSACTIONS ON SUSTAINABLE ENERGY;10.1109/TSTE.2015.2504463;2016;WOS:000373148500010
Genetic analyses of overfished silver kob Argyrosomus inodorus (Scieanidae) stocks along the southern African coast;FISHERIES RESEARCH;10.1016/j.fishres.2015.11.003;2016;WOS:000370307000012
The nearshore wind and wave energy potential of Ireland: A high resolution assessment of availability and accessibility;RENEWABLE ENERGY;10.1016/j.renene.2015.11.010;2016;WOS:000368563900048
Geology and stratigraphy of the south-eastern Lake Edward basin (Petroleum Exploration Area 4B), Albertine Rift Valley, Uganda;JOURNAL OF MAPS;10.1080/17445647.2015.1010616;2016;WOS:000367531000005
Potential impact of an exceptional bloom of Karenia mikimotoi on dissolved oxygen levels in waters off western Ireland;HARMFUL ALGAE;10.1016/j.hal.2015.11.014;2016;WOS:000376699900008
Harmful algal bloom forecast system for SW Ireland. Part II: Are operational oceanographic models useful in a HAB warning system;HARMFUL ALGAE;10.1016/j.hal.2015.11.013;2016;WOS:000376699900009
An assessment of the wind re-analyses in the modelling of an extreme sea state in the Black Sea;DYNAMICS OF ATMOSPHERES AND OCEANS;10.1016/j.dynatmoce.2015.12.002;2016;WOS:000374368600005
Microplastic interactions with North Atlantic mesopelagic fish;ICES JOURNAL OF MARINE SCIENCE;10.1093/icesjms/fsv241;2016;WOS:000373233600020
Marine life of the sea trout;MARINE BIOLOGY;10.1007/s00227-016-2820-3;2016;WOS:000372302600003
Influence of Hydrological Regime in Determining the Response of Macroalgal Blooms to Nutrient Loading in Two Irish Estuaries;ESTUARIES AND COASTS;10.1007/s12237-015-0009-5;2016;WOS:000369527900013
Knowledge, attitude and practices of coastal communities in Trinidad and Tobago about tsunamis;NATURAL HAZARDS;10.1007/s11069-015-2138-3;2016;WOS:000370068700035
Forecasting the risk of harmful algal blooms Preface;HARMFUL ALGAE;10.1016/j.hal.2015.11.005;2016;WOS:000376699900001
Transboundary dimensions of marine spatial planning: Fostering inter-jurisdictional relations and governance;MARINE POLICY;10.1016/j.marpol.2015.12.025;2016;WOS:000370096200010
End to End Digitisation and Analysis of Three-Dimensional Coral Models, from Communities to Corallites;PLOS ONE;10.1371/journal.pone.0149641;2016;WOS:000371276100116
Evidence of nutrient partitioning in coexisting deep-sea echinoids, and seasonal dietary shifts in seasonal breeders: Perspectives from stable isotope analyses;PROGRESS IN OCEANOGRAPHY;10.1016/j.pocean.2016.12.004;2016;WOS:000378101200004
Fine-scale spatial association between baleen whales and forage fish in the Celtic Sea;CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES;10.1139/cjfas-2015-0073;2016;WOS:000375420000006
Sexual strategy in the freshwater bivalve Galatea paradoxa (Donacidae) from the Volta River estuary, Ghana;MOLLUSCAN RESEARCH;10.1080/13235818.2015.1054021;2016;WOS:000374052600001
High-resolution genetic analysis reveals extensive gene flow within the jellyfish Pelagia noctiluca (Scyphozoa) in the North Atlantic and Mediterranean Sea;BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY;10.1111/bij.12654;2016;WOS:000370158900007
Abundance and diversity of sedimentary bacterial communities in a coastal productive setting in the Western Irish Sea;CONTINENTAL SHELF RESEARCH;10.1016/j.csr.2015.12.002;2016;WOS:000368956700001
Effects of seal predation on a modelled marine fish community and consequences for a commercial fishery;JOURNAL OF APPLIED ECOLOGY;10.1111/1365-2664.12548;2016;WOS:000368088300008
Water-level fluctuations regulate the structure and functioning of natural lakes;FRESHWATER BIOLOGY;10.1111/fwb.12699;2016;WOS:000368034500007
Fifteen years of ocean observations with the global Argo array;NATURE CLIMATE CHANGE;10.1038/NCLIMATE2872;2016;WOS:000370963400013
Efficiency of starfish mopping in reducing predation on cultivated benthic mussels (Mytilus edulis Linnaeus);AQUACULTURE;10.1016/j.aquaculture.2015.10.024;2016;WOS:000366205900011
Breaking and entering: Examining the role of stress and aerial exposure in predator-prey relationships between the common shore crab (Carcinus maenas) and cultivated blue mussels (Mytilus edulis);AQUACULTURE;10.1016/j.aquaculture.2015.11.009;2016;WOS:000366205900028
Ecotoxicological assessment of diamondback terrapin (Malaclemys terrapin) pond habitat, prey and eggs in Bermuda;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2015.12.006;2016;WOS:000370109500016
PCB pollution continues to impact populations of orcas and other dolphins in European waters;SCIENTIFIC REPORTS;10.1038/srep18573;2016;WOS:000368149700001
Optimal specification of wave flume in confined space;2016 PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON INFORMATION AND COMMUNICATION TECHNOLOGY (ICICTM);;2016;WOS:000402318100026
Temporal variation in sea trout Salmo trutta life history traits in the Erriff River, western Ireland;AQUACULTURE ENVIRONMENT INTERACTIONS;10.3354/aei00211;2016;WOS:000394184400005
PHOTO-IDENTIFICATION OF BOTTLENOSE DOLPHINS (TURSIOPS TRUNCATUS) IN TRALEE BAY AND BRANDON BAY, CO. KERRY: A CASE FOR SAC BOUNDARY EXTENSION;BIOLOGY AND ENVIRONMENT-PROCEEDINGS OF THE ROYAL IRISH ACADEMY;10.3318/BIOE.2016.11;2016;WOS:000390618000004
DIVERSITY AND OCCURRENCE OF SIPHONOPHORES IN IRISH COASTAL WATERS;BIOLOGY AND ENVIRONMENT-PROCEEDINGS OF THE ROYAL IRISH ACADEMY;10.3318/BIOE.2016.12;2016;WOS:000390618000005
Twenty-first century wave climate projections for Ireland and surface winds in the North Atlantic Ocean;ADVANCES IN SCIENCE AND RESEARCH;10.5194/asr-13-75-2016;2016;WOS:000381210400012
Serpukhovian coral assemblages from Idmarrach and Tirhela Formations (Adarouch, Morocco);GEOLOGICA BELGICA;10.20341/gb.2015.019;2016;WOS:000390120800005
Seabed geomorphology of the Porcupine Bank, West of Ireland;JOURNAL OF MAPS;10.1080/17445647.2015.1099573;2016;WOS:000389542600026
Behavioural responses of shallow-water benthic marine scavengers to fish carrion: a preliminary study;MARINE AND FRESHWATER BEHAVIOUR AND PHYSIOLOGY;10.1080/10236244.2016.1205793;2016;WOS:000386199900001
Response of a humic lake ecosystem to an extreme precipitation event: physical, chemical, and biological implications;INLAND WATERS;10.5268/IW-6.4.875;2016;WOS:000388608700002
Aquaculture and environmental drivers of salmon lice infestation and body condition in sea trout;AQUACULTURE ENVIRONMENT INTERACTIONS;10.3354/aei00201;2016;WOS:000387131700015
Sea reared rainbow trout Oncorhynchus mykiss need fewer sea lice treatments than farmed Atlantic salmon Salmo salar;BULLETIN OF THE EUROPEAN ASSOCIATION OF FISH PATHOLOGISTS;;2016;WOS:000385990400004
BENTHIC FISH GUILDS IN THE SHALLOW SUBLITTORAL ZONE OF LOUGH HYNE, CO. CORK, IRELAND;BIOLOGY AND ENVIRONMENT-PROCEEDINGS OF THE ROYAL IRISH ACADEMY;10.3318/BIOE.2016.02;2016;WOS:000385910800002
Swimming and bipedal bottom-running in the pig-nosed turtle Carettochelys insculpta Ramsay, 1886;JOURNAL OF NATURAL HISTORY;10.1080/00222933.2016.1180720;2016;WOS:000380757000002
Effect of monsoon on coastal fish diversity of Goa: an example from the gillnet fishery;INDIAN JOURNAL OF FISHERIES;10.21077/ijf.2016.63.2.45862-02;2016;WOS:000379719900002
Otolith shape variation provides a marker of stock origin for north Atlantic bluefin tuna (Thunnus thynnus);MARINE AND FRESHWATER RESEARCH;10.1071/MF15086;2016;WOS:000378929600015
24 Hour Step Ahead Wind Speed/Wind Power Prediction Using A Novel Kalman Filter Bank Prediction Estimator;PROCEEDINGS OF ASME 9TH INTERNATIONAL CONFERENCE ON ENERGY SUSTAINABILITY, 2015, VOL 2;;2016;WOS:000374279500063
Fecundity of silver-phase eels (Anguilla anguilla) from different habitat types and geographic locations;ICES JOURNAL OF MARINE SCIENCE;10.1093/icesjms/fsv065;2016;WOS:000371140700014
Is the Venice Lagoon Noisy? First Passive Listening Monitoring of the Venice Lagoon: Possible Effects on the Typical Fish Community;Advances in Experimental Medicine and Biology;10.1007/978-1-4939-2981-8_10;2016;WOS:000370000900011
The Use of Deep Water Berths and the Effect of Noise on Bottlenose Dolphins in the Shannon Estuary cSAC;Advances in Experimental Medicine and Biology;10.1007/978-1-4939-2981-8_95;2016;WOS:000370000900095
Genetic analyses reveal declining trends and low effective population size in an overfished South African sciaenid species, the dusky kob (Argyrosomus japonicus);MARINE AND FRESHWATER RESEARCH;10.1071/MF14345;2016;WOS:000369595900002
The Inorganic Carbon Chemistry in Coastal and Shelf Waters Around Ireland;ESTUARIES AND COASTS;10.1007/s12237-015-9950-6;2016;WOS:000367525900003
Lake isotope records of the 8200-year cooling event in western Ireland: Comparison with model simulations;QUATERNARY SCIENCE REVIEWS;10.1016/j.quascirev.2015.06.027;2016;WOS:000367491400009
Improving sustainability of aquaculture in Europe: Stakeholder dialogues on Integrated Multi-trophic Aquaculture (IMTA);ENVIRONMENTAL SCIENCE & POLICY;10.1016/j.envsci.2015.09.006;2016;WOS:000366775200010
A compilation of global bio-optical in situ data for ocean-colour satellite applications;EARTH SYSTEM SCIENCE DATA;10.5194/essd-8-235-2016;2016;WOS:000378206900019
Nano-sized polystyrene affects feeding, behavior and physiology of brine shrimp Artemia franciscana larvae;ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY;10.1016/j.ecoenv.2015.09.021;2016;WOS:000365557500004
Effects of conventional and biodegradable microplastics on a marine ecosystem engineer (Arenicola marina) and sediment nutrient cycling;ENVIRONMENTAL POLLUTION;10.1016/j.envpol.2015.10.010;2016;WOS:000368306500015
Estimating seabed pressure from demersal trawls, seines, and dredges based on gear design and dimensions;ICES JOURNAL OF MARINE SCIENCE;10.1093/icesjms/fsv099;2016;WOS:000371141000004
The potential of high-frequency profiling to assess vertical and seasonal patterns of phytoplankton dynamics in lakes: an extension of the Plankton Ecology Group (PEG) model;INLAND WATERS;10.5268/IW-6.4.890;2016;WOS:000388608700009
Oxygen transport and reactivity within a sandy seepage face in a mesotidal lagoon (Ria Formosa, Southwestern Iberia);LIMNOLOGY AND OCEANOGRAPHY;10.1002/lno.10199;2016;WOS:000367983800005
Establishing a legal research agenda for ocean energy;MARINE POLICY;10.1016/j.marpol.2015.09.030;2016;WOS:000367021000014
Ocean modelling for aquaculture and fisheries in Irish waters;OCEAN SCIENCE;10.5194/os-12-101-2016;2016;WOS:000369342300008
Wave energy in the Balearic Sea. Evolution from a 29 year spectral wave hindcast;RENEWABLE ENERGY;10.1016/j.renene.2015.07.076;2016;WOS:000363344800116
Hydrodynamic performance prediction of a tidal current turbine operating in non-uniform inflow conditions;ENERGY;10.1016/j.energy.2015.10.078;2015;WOS:000367409500112
Anthropogenic influence on sediment transport in the Whittard Canyon, NE Atlantic;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2015.10.067;2015;WOS:000367630700048
Land-Ocean Interactions in the Coastal Zone: Past, present & future;ANTHROPOCENE;10.1016/j.ancene.2016.01.005;2015;WOS:000381903600008
Assessing the Impact of the Grid-Connected Pacific Marine Energy Center Wave Farm;IEEE JOURNAL OF EMERGING AND SELECTED TOPICS IN POWER ELECTRONICS;10.1109/JESTPE.2015.2429577;2015;WOS:000369540100015
Predation has no competition: factors influencing space and resource use by echinoids in deep-sea coral habitats, as evidenced by continuous video transects;MARINE ECOLOGY-AN EVOLUTIONARY PERSPECTIVE;10.1111/maec.12245;2015;WOS:000367395900047
Effects of salmon lice Lepeophtheirus salmonis (Copepoda: Caligidae) on sea trout (Salmo trutta) populations from the NE Atlantic coast;REVISTA DE BIOLOGIA MARINA Y OCEANOGRAFIA;10.4067/S0718-19572015000400002;2015;WOS:000366288000002
Prioritization of knowledge needs for sustainable aquaculture: a national and global perspective;FISH AND FISHERIES;10.1111/faf.12086;2015;WOS:000363264400008
Establishment of a coastal fish in the Azores: recent colonisation or sudden expansion of an ancient relict population?;HEREDITY;10.1038/hdy.2015.55;2015;WOS:000365123300007
Performance assessment of wave measurements of wave buoys;INTERNATIONAL JOURNAL OF MARINE ENERGY;10.1016/j.ijome.2015.08.003;2015;WOS:000217960500006
Factors influencing the distribution of coastal lichens Hydropunctaria maura and Wahlenbergiella mucosa;MARINE ECOLOGY-AN EVOLUTIONARY PERSPECTIVE;10.1111/maec.12239;2015;WOS:000367395900043
"RTI (""Real-Time Incentives"") outperforms traditional management in a simulated mixed fishery and cases incorporating protection of vulnerable species and areas";FISHERIES RESEARCH;10.1016/j.fishres.2015.07.014;2015;WOS:000362138700024
