Title;Source;DOI;Year Published;WOS Number
Technical note: Algal Pigment Index 2 in the Atlantic off the southwest Iberian Peninsula: standard and regional algorithms;OCEAN SCIENCE;10.5194/os-12-1279-2016;2016;WOS:000391567600001
A non-native macroalga is less attractive for herbivores but more susceptible to light limitation and grazing stress than a comparable native species;HELGOLAND MARINE RESEARCH;10.1186/s10152-016-0478-3;2016;WOS:000390206000001
Morphological response of the saltmarsh habitats of the Guadiana estuary due to flow regulation and sea-level rise;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2016.07.009;2016;WOS:000390965400005
Biophysical processes leading to the ingress of temperate fish larvae into estuarine nursery areas: A review;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2016.10.022;2016;WOS:000390726900017
Combined proteomic and metallomic analyses in Scrobicularia plana clams to assess environmental pollution of estuarine ecosystems;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2016.08.075;2016;WOS:000390734600030
Occurrence of plastic debris in the stomach of the invasive crab Eriocheir sinensis;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2016.09.059;2016;WOS:000390734600057
Bioaccumulation of trace element concentrations in common dolphins (Delphinus delphis) from Portugal;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2016.10.033;2016;WOS:000390734600068
Sediment characteristics and microbiological contamination of beach sand - A case-study in the archipelago of Madeira;SCIENCE OF THE TOTAL ENVIRONMENT;10.1016/j.scitotenv.2016.08.160;2016;WOS:000390071000059
Bioaccumulation of metals and PCBs in Raja clavata;SCIENCE OF THE TOTAL ENVIRONMENT;10.1016/j.scitotenv.2016.08.187;2016;WOS:000390071000099
Energy reserves and cellular energy allocation studies: Should food supply be provided?;GEODERMA;10.1016/j.geoderma.2016.08.016;2016;WOS:000385322500006
Genetic and Morphological Variation of the Forkbeard, Phycis phycis (Pisces, Phycidae): Evidence of Panmixia and Recent Population Expansion along Its Distribution Area;PLoS One;10.1371/journal.pone.0167045;2016;WOS:000392745600007
Sediment Properties as Important Predictors of Carbon Storage in Zostera marina Meadows: A Comparison of Four European Areas;PLOS ONE;10.1371/journal.pone.0167493;2016;WOS:000389587100110
Linear-In-The-Parameters Oblique Least Squares (LOLS) Provides More Accurate Estimates of Density-Dependent Survival;PLOS ONE;10.1371/journal.pone.0167418;2016;WOS:000389587100095
Coastal barrier stratigraphy for Holocene high-resolution sea-level reconstruction;SCIENTIFIC REPORTS;10.1038/srep38726;2016;WOS:000389490400001
Can benthic foraminifera be used as bio-indicators of pollution in areas with a wide range of physicochemical variability?;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2016.10.011;2016;WOS:000390627700019
High Interannual Variability in Connectivity and Genetic Pool of a Temperate Clingfish Matches Oceanographic Transport Predictions;PLOS ONE;10.1371/journal.pone.0165881;2016;WOS:000389520600004
Impact of sea-level rise on earthquake and landslide triggering offshore the Alentejo margin (SW Iberia);GEO-MARINE LETTERS;10.1007/s00367-016-0459-1;2016;WOS:000392313300002
Textural characteristics of sediments along the southern Red Sea coastal areas, Saudi Arabia;ARABIAN JOURNAL OF GEOSCIENCES;10.1007/s12517-016-2741-y;2016;WOS:000391424700016
Locomotion speed of the benthic foraminifer Ammonia tepida exposed to different nitrogen and carbon sources;JOURNAL OF SEA RESEARCH;10.1016/j.seares.2016.07.001;2016;WOS:000390826000004
Transcritical Flow and Generation of Internal Solitary Waves off the Amazon River Synthetic Aperture Radar Observations and Interpretation;OCEANOGRAPHY;10.5670/oceanog.2016.88;2016;WOS:000390560400021
Mercury and Methylmercury Dynamics in Sediments on a Protected Area of Tagus Estuary (Portugal);WATER AIR AND SOIL POLLUTION;10.1007/s11270-016-3179-2;2016;WOS:000390681500048
Arsenic accumulation in intertidal macroalgae exposed to sewage discharges;JOURNAL OF APPLIED PHYCOLOGY;10.1007/s10811-016-0867-7;2016;WOS:000390090300051
Review of participatory fisheries management arrangements in the European Union;MARINE POLICY;10.1016/j.marpol.2016.08.003;2016;WOS:000390494100032
Dietary indispensable amino acids profile affects protein utilization and growth of Senegalese sole larvae;FISH PHYSIOLOGY AND BIOCHEMISTRY;10.1007/s10695-016-0235-1;2016;WOS:000389407900001
Spatial sediment variability in a tropical tide dominated estuary: Sources and drivers;JOURNAL OF SOUTH AMERICAN EARTH SCIENCES;10.1016/j.jsames.2016.08.004;2016;WOS:000389556100009
MARINE RADIOCARBON RESERVOIR EFFECT IN LATE PLEISTOCENE AND EARLY HOLOCENE COASTALWATERS OFF NORTHERN IBERIA;RADIOCARBON;10.1017/RDC.2016.71;2016;WOS:000389876700009
Breakwater control system and structural analysis: physical and numerical modelling (Port of Funchal, Madeira Island, Portugal);JOURNAL OF COASTAL CONSERVATION;10.1007/s11852-016-0459-3;2016;WOS:000389206900003
Contribution of storms to shoreline changes in mesotidal dissipative beaches: case study in the Gulf of Cadiz (SW Spain);NATURAL HAZARDS AND EARTH SYSTEM SCIENCES;10.5194/nhess-16-2543-2016;2016;WOS:000389217400001
Longitudinal revetments to mitigate overtopping and flooding: Effectiveness, costs and benefits;OCEAN & COASTAL MANAGEMENT;10.1016/j.ocecoaman.2016.09.022;2016;WOS:000389101500009
The white mullet (Mugil curema) as biological indicator to assess environmental stress in tropical coastal lagoons;ENVIRONMENTAL MONITORING AND ASSESSMENT;10.1007/s10661-016-5714-4;2016;WOS:000388805000035
Can stable isotopes be used to infer site fidelity of nekton in open coastal areas?;ECOLOGICAL INDICATORS;10.1016/j.ecolind.2016.06.055;2016;WOS:000388157900018
Thermal acclimation in clownfish: An integrated biomarker response and multi-tissue experimental approach;ECOLOGICAL INDICATORS;10.1016/j.ecolind.2016.07.009;2016;WOS:000388157900029
Optimising a clearance index based on neutral red as an indicator of physiological stress for bivalves;ECOLOGICAL INDICATORS;10.1016/j.ecolind.2016.07.025;2016;WOS:000388157900050
A local-scale approach to estuarine flood risk management;NATURAL HAZARDS;10.1007/s11069-016-2510-y;2016;WOS:000388187900011
Ostracod evidence for the Neolithic environment of Rio Sizandro, Portugal: Part 2;PALAEOBIODIVERSITY AND PALAEOENVIRONMENTS;10.1007/s12549-016-0240-5;2016;WOS:000388113300003
Relationships between broodstock condition, oocyte quality, and 24h D-larval survival during the spawning season of the pullet carpet shell Venerupis corrugata (Gmelin, 1791);INVERTEBRATE REPRODUCTION & DEVELOPMENT;10.1080/07924259.2016.1224781;2016;WOS:000387930700004
Assemblages of of deep-sea fishes on the middle slope off Northwest Africa (26 degrees-33 degrees N, eastern Atlantic);DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS;10.1016/j.dsr.2016.10.011;2016;WOS:000391777000008
Coastal-flood risk management in central Algarve: Vulnerability and flood risk indices (South Portugal);ECOLOGICAL INDICATORS;10.1016/j.ecolind.2016.07.021;2016;WOS:000388157900031
How functional traits of estuarine macrobenthic assemblages respond to metal contamination?;ECOLOGICAL INDICATORS;10.1016/j.ecolind.2016.07.019;2016;WOS:000388157900065
Advances in understanding the mechanisms of mercury toxicity in wild golden grey mullet (Liza aurata) by H-1 NMR-based metabolomics;ENVIRONMENTAL POLLUTION;10.1016/j.envpol.2016.10.033;2016;WOS:000390734100017
A perspective on the importance of oceanic fronts in promoting aggregation of visitors to seamounts;FISH AND FISHERIES;10.1111/faf.12126;2016;WOS:000386938900017
Assessing the extreme overwash regime along an embayed urban beach;GEOMORPHOLOGY;10.1016/j.geomorph.2016.09.007;2016;WOS:000385899700005
The pigments of kelps (Ochrophyta) as part of the flexible response to highly variable marine environments;JOURNAL OF APPLIED PHYCOLOGY;10.1007/s10811-016-0883-7;2016;WOS:000390090300050
Coastal saltpans are a good alternative breeding habitat for Kentish plover Charadrius alexandrinus when umbrella species are present;JOURNAL OF AVIAN BIOLOGY;10.1111/jav.00883;2016;WOS:000390326900010
Year-round spatial movements and trophic ecology of Trindade Petrels (Pterodroma arminjoniana);JOURNAL OF FIELD ORNITHOLOGY;10.1111/jofo.12175;2016;WOS:000390334200006
Primary production enhancement in a shallow seamount (Gorringe - Northeast Atlantic);JOURNAL OF MARINE SYSTEMS;10.1016/j.jmarsys.2016.07.012;2016;WOS:000385329600002
Behavioural lateralization and shoaling cohesion of fish larvae altered under ocean acidification;MARINE BIOLOGY;10.1007/s00227-016-3026-4;2016;WOS:000388685000006
Climate influence on juvenile European sea bass (Dicentrarchus labrax, L.) populations in an estuarine nursery: A decadal overview;MARINE ENVIRONMENTAL RESEARCH;10.1016/j.marenvres.2016.09.011;2016;WOS:000389098500010
Changes in the fish assemblages of a coastal lagoon subjected to gradual salinity increases;MARINE ENVIRONMENTAL RESEARCH;10.1016/j.marenvres.2016.10.005;2016;WOS:000389098500019
Having a BLAST: Searchable transcriptome resources for the gilthead sea bream and the European sea bass;MARINE GENOMICS;10.1016/j.margen.2016.10.004;2016;WOS:000390744100008
Peregrine breathers as design waves for wave-structure interaction;OCEAN ENGINEERING;10.1016/j.oceaneng.2016.09.042;2016;WOS:000389294900018
Morphological description and phylogeny of Ceratomyxa scorpaeni n. sp (Myxosporea: Ceratomyxidae) infecting the gallbladder of Scorpaena porcus (L.) (Scorpaeniformes: Scorpaenidae) from the bay of Bizerte in Tunisia;PARASITOLOGY RESEARCH;10.1007/s00436-016-5236-6;2016;WOS:000388191400006
Pan-Arctic population of the keystone copepod Calanus glacialis;POLAR BIOLOGY;10.1007/s00300-016-1898-x;2016;WOS:000390068600009
Current and future trends in marine image annotation software;PROGRESS IN OCEANOGRAPHY;10.1016/j.pocean.2016.07.005;2016;WOS:000390723200006
Developing an Event-Tree Probabilistic Tsunami Inundation Model for NE Atlantic Coasts: Application to a Case Study;PURE AND APPLIED GEOPHYSICS;10.1007/s00024-016-1367-z;2016;WOS:000388744000007
Biodiversity of marine tardigrades from the northern coast of Portugal (Iberian Peninsula);ZOOLOGICAL JOURNAL OF THE LINNEAN SOCIETY;10.1111/zoj.12462;2016;WOS:000388622800004
A comparison of rural community perceptions and involvement in conservation between the Fiji Islands and Southwestern Portugal;OCEAN & COASTAL MANAGEMENT;10.1016/j.ocecoaman.2016.09.007;2016;WOS:000386989900006
Jellyfish as an alternative source of food for opportunistic fishes;JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY;10.1016/j.jembe.2016.08.008;2016;WOS:000386190300001
Effect of three diets on the growth and fatty acid profile of the common ragworm Hediste diversicolor (OF Muller, 1776);AQUACULTURE;10.1016/j.aquaculture.2016.08.022;2016;WOS:000385372200006
Manganese in the shell of the bivalve Mytilus edulis: Seawater Mn or physiological control?;GEOCHIMICA ET COSMOCHIMICA ACTA;10.1016/j.gca.2016.09.006;2016;WOS:000385509800016
Wave power extraction of a heaving floating oscillating water column in a wave channel;RENEWABLE ENERGY;10.1016/j.renene.2016.08.012;2016;WOS:000383811000120
Very rapid long-distance sea crossing by a migratory bird;SCIENTIFIC REPORTS;10.1038/srep38154;2016;WOS:000388971800001
Dietary Butyrate Helps to Restore the Intestinal Status of a Marine Teleost (Sparus aurata) Fed Extreme Diets Low in Fish Meal and Fish Oil;PLoS One;10.1371/journal.pone.0166564;2016;WOS:000389474000011
Exploring ecosystem functioning in two Brazilian estuaries integrating fish diversity, species traits and food webs;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps11895;2016;WOS:000390104900003
Predicting Interactions between Common Dolphins and the Pole-and-Line Tuna Fishery in the Azores;PLOS ONE;10.1371/journal.pone.0164107;2016;WOS:000387909300004
White-faced storm-petrels Pelagodroma marina predated by gulls as biological monitors of plastic pollution in the pelagic subtropical Northeast Atlantic;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2016.08.031;2016;WOS:000386188900025
Fundao Dam collapse: Oceanic dispersion of River Doce after the greatest Brazilian environmental accident;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2016.07.039;2016;WOS:000386188900051
Mantle plumes in the vicinity of subduction zones;EARTH AND PLANETARY SCIENCE LETTERS;10.1016/j.epsl.2016.09.001;2016;WOS:000386645700018
Evaluation of gemfibrozil effects on a marine fish (Sparus aurata) combining gene expression with conventional endocrine and biochemical endpoints;JOURNAL OF HAZARDOUS MATERIALS;10.1016/j.jhazmat.2016.07.044;2016;WOS:000383003200066
Functional diversity of fish communities in two tropical estuaries subjected to anthropogenic disturbance;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2016.08.011;2016;WOS:000386188900040
Prediction of extreme motions and vertical bending moments on a cruise ship and comparison with experimental data;OCEAN ENGINEERING;10.1016/j.oceaneng.2016.10.021;2016;WOS:000388050400032
Footprint of roman and modern mining activities in a sediment core from the southwestern Iberian Atlantic shelf;SCIENCE OF THE TOTAL ENVIRONMENT;10.1016/j.scitotenv.2016.07.143;2016;WOS:000383930400121
Overlooked habitat of a vulnerable gorgonian revealed in the Mediterranean and Eastern Atlantic by ecological niche modelling;SCIENTIFIC REPORTS;10.1038/srep36460;2016;WOS:000387561300001
Effect of temperature on the growth, survival, development and foraging behaviour of Sardina pilchardus larvae;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps11881;2016;WOS:000388225000011
Ocean Productivity May Predict Recruitment of the Rainbow Wrasse (Coris julis);PLOS ONE;10.1371/journal.pone.0165648;2016;WOS:000387615200025
Landscape metrics applied to formerly reclaimed saltmarshes: A tool to evaluate ecosystem services?;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2016.08.020;2016;WOS:000386406500010
Evidence of terrestrial organic matter deposition across the early Toarcian recorded in the northern Lusitanian Basin, Portugal;INTERNATIONAL JOURNAL OF COAL GEOLOGY;10.1016/j.coal.2016.06.016;2016;WOS:000390725100004
Is polychaete family-level sufficient to assess impact on tropical estuarine gradients?;ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY;10.1016/j.actao.2016.08.009;2016;WOS:000389731600007
Bacterial community characterization and biogeochemistry of sediments from a tropical upwelling system (Cabo Frio, Southeastern Brazil);CONTINENTAL SHELF RESEARCH;10.1016/j.csr.2016.10.001;2016;WOS:000389733300001
The complexity of millennial-scale variability in southwestern Europe during MIS 11;QUATERNARY RESEARCH;10.1016/j.yqres.2016.09.002;2016;WOS:000389869700012
Evolution of Two Urbanized Estuaries: Environmental Change, Legal Framework, and Implications for Sea-Level Rise Vulnerability;WATER;10.3390/w8110535;2016;WOS:000389660700058
New Azores archipelago daily precipitation dataset and its links with large-scale modes of climate variability;INTERNATIONAL JOURNAL OF CLIMATOLOGY;10.1002/joc.4642;2016;WOS:000387803000001
European sea bass show behavioural resilience to near-future ocean acidification;ROYAL SOCIETY OPEN SCIENCE;10.1098/rsos.160656;2016;WOS:000389244400048
Ability of invertebrate indices to assess ecological condition on intertidal rocky shores;ECOLOGICAL INDICATORS;10.1016/j.ecolind.2016.06.004;2016;WOS:000388785200023
Performance of a Fuzzy ARTMAP Artificial Neural Network in Characterizing the Wave Regime at the Port of Sines (Portugal);JOURNAL OF COASTAL RESEARCH;10.2112/JCOASTRES-D-15-00044.1;2016;WOS:000387526900009
Comparison of the compatible solute pool of two slightly halophilic planctomycetes species, Gimesia maris and Rubinisphaera brasiliensis;EXTREMOPHILES;10.1007/s00792-016-0868-0;2016;WOS:000387270500001
Non-lethal heat shock increases tolerance to metal exposure in brine shrimp;ENVIRONMENTAL RESEARCH;10.1016/j.envres.2016.08.037;2016;WOS:000386413600071
Dietary glucose stimulus at larval stage modifies the carbohydrate metabolic pathway in gilthead seabream (Sparus aurata) juveniles: An in vivo approach using C-14-starch;COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY;10.1016/j.cbpa.2016.07.016;2016;WOS:000385325700024
Biochemical and physiological alterations induced in Diopatra neapolitana after a long-term exposure to Arsenic;COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY;10.1016/j.cbpc.2016.06.006;2016;WOS:000385325600001
Ocean Color Remote Sensing of Atypical Marine Optical Cases;IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING;10.1109/TGRS.2016.2587106;2016;WOS:000385188200026
Valuing the wild salmon fisheries of Scotland: The social and political dimensions of management;MARINE POLICY;10.1016/j.marpol.2016.07.010;2016;WOS:000385325300005
Exploited anadromous fish in Portugal: Suggested direction for conservation and management;MARINE POLICY;10.1016/j.marpol.2016.07.031;2016;WOS:000385325300011
The elasmobranch fisheries of the Azores;MARINE POLICY;10.1016/j.marpol.2016.07.027;2016;WOS:000385325300013
An overview of Marine Protected Areas in SW Europe: Factors contributing to their management effectiveness;OCEAN & COASTAL MANAGEMENT;10.1016/j.ocecoaman.2016.07.005;2016;WOS:000385321500002
Nitrogen Uptake and Internal Recycling in Zostera marina Exposed to Oyster Farming: Eelgrass Potential as a Natural Biofilter;ESTUARIES AND COASTS;10.1007/s12237-016-0102-4;2016;WOS:000385041900010
Dietary arginine surplus does not improve intestinal nutrient absorption capacity, amino acid metabolism and oxidative status of gilthead sea bream (Sparus aurata) juveniles;AQUACULTURE;10.1016/j.aquaculture.2016.07.032;2016;WOS:000383370300062
Unveiling the neurotoxicity of methylmercury in fish (Diplodus sargus) through a regional morphometric analysis of brain and swimming behavior assessment;AQUATIC TOXICOLOGY;10.1016/j.aquatox.2016.10.014;2016;WOS:000388777600032
The transatlantic introduction of weakfish Cynoscion regalis (Bloch & Schneider, 1801) (Sciaenidae, Pisces) into Europe;BIOINVASIONS RECORDS;10.3391/bir.2016.5.4.11;2016;WOS:000400180200011
Behavioural plasticity in nest-site selection of a colonial seabird in response to an invasive carnivore;BIOLOGICAL INVASIONS;10.1007/s10530-016-1205-3;2016;WOS:000385159900009
Towards a deeper understanding of fatty acid bioaccessibility and its dependence on culinary treatment and lipid class: a case study of gilthead seabream (Sparus aurata);BRITISH JOURNAL OF NUTRITION;10.1017/S0007114516003780;2016;WOS:000390363400016
Latitudinal patterns in the life-history traits of three isolated Atlantic populations of the deep-water shrimp Plesionika edwardsii (Decapoda, Pandalidae);DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS;10.1016/j.dsr.2016.09.004;2016;WOS:000390514800003
The impacts of As accumulation under different pH levels: Comparing Ruditapes decussatus and Ruditapes philippinarum biochemical performance;ENVIRONMENTAL RESEARCH;10.1016/j.envres.2016.06.041;2016;WOS:000386413600070
Comparing the Genotoxicity of a Potentially Carcinogenic and a Noncarcinogenic PAH, Singly, and in Binary Combination, on Peripheral Blood Cells of the European Sea Bass;ENVIRONMENTAL TOXICOLOGY;10.1002/tox.22135;2016;WOS:000388616700002
Spawning habitat selection by the common cuttlefish Sepia officinalis in the Cies Islands (Northwest Spain);FISHERIES RESEARCH;10.1016/j.fishres.2016.04.023;2016;WOS:000382599600005
Early life history of larvae and early juvenile Atlantic horse mackerel Trachurus trachurus off the Portuguese west coast;FISHERIES RESEARCH;10.1016/j.fishres.2016.05.018;2016;WOS:000382599600012
Evaluating the influence of skipper skills in the performance of Portuguese artisanal dredge vessels;ICES JOURNAL OF MARINE SCIENCE;10.1093/icesjms/fsw103;2016;WOS:000402376300027
Wave Climate, Storminess, and Northern Hemisphere Teleconnection Patterns Influences: The Outer Bristol Channel, South Wales, UK;JOURNAL OF COASTAL RESEARCH;10.2112/JCOASTRES-D-15-00166.1;2016;WOS:000387526900002
Time series analysis of data for sea surface temperature and upwelling components from the southwest coast of Portugal;JOURNAL OF MARINE SYSTEMS;10.1016/j.jmarsys.2016.06.002;2016;WOS:000382408000002
Morphometric relationships and relative growth of Hexaplex trunculus and Bolinus brandaris (Gastropoda: Muricidae) from the Ria Formosa lagoon (southern Portugal);JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;10.1017/S0025315415001472;2016;WOS:000386110900007
Novel insights on the diversity and ecology of the Family Lumbrineridae (Polychaeta) along the Iberian Peninsula coasts;JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;10.1017/S0025315415001861;2016;WOS:000386110900008
Impact of air exposure on the photobiology and biochemical profile of an aggressive intertidal competitor, the zoanthid Palythoa caribaeorum;MARINE BIOLOGY;10.1007/s00227-016-3002-z;2016;WOS:000386768500001
High trophic level and low diversity: Would Madeira benefit from fishing down?;MARINE POLICY;10.1016/j.marpol.2016.07.013;2016;WOS:000385325300016
Conflictive uses of coastal areas: A case study in a southern European coastal lagoon (Ria de Alvor, Portugal);OCEAN & COASTAL MANAGEMENT;10.1016/j.ocecoaman.2016.08.016;2016;WOS:000385321500010
Soft-sediment crustacean diversity and distribution along the Portuguese continental shelf;JOURNAL OF MARINE SYSTEMS;10.1016/j.jmarsys.2016.06.011;2016;WOS:000382408000005
Physiological, Morphological and Behavioural Responses of Self-Feeding Precocial Chicks Copying with Contrasting Levels of Water Salinity during Development;PLoS One;10.1371/journal.pone.0165364;2016;WOS:000389604900067
Spatial Models of Abundance and Habitat Preferences of Commerson's and Peale's Dolphin in Southern Patagonian Waters;PLOS ONE;10.1371/journal.pone.0163441;2016;WOS:000389602800016
At odds with the group: changes in lateralization and escape performance reveal conformity and conflict in fish schools;PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES;10.1098/rspb.2016.1127;2016;WOS:000386492600003
Isolation of a euryhaline microalgal strain, Tetraselmis sp CTP4, as a robust feedstock for biodiesel production;SCIENTIFIC REPORTS;10.1038/srep35663;2016;WOS:000385829800001
Integrated analysis of bacterial and microeukaryotic communities from differentially active mud volcanoes in the Gulf of Cadiz;SCIENTIFIC REPORTS;10.1038/srep35272;2016;WOS:000385768900001
A multiresidue approach for the simultaneous quantification of antibiotics in macroalgae by ultra-high performance liquid chromatography-tandem mass spectrometry;JOURNAL OF CHROMATOGRAPHY B-ANALYTICAL TECHNOLOGIES IN THE BIOMEDICAL AND LIFE SCIENCES;10.1016/j.jchromb.2016.09.009;2016;WOS:000385322600045
Effect of historical contamination in the fish community structure of a recovering temperate coastal lagoon;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2016.07.005;2016;WOS:000384854100034
Estimation of mercury background values in sediment and biota of the Bijagos archipelago, Guinea-Bissau;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2016.06.053;2016;WOS:000384854100066
Hydrodynamic changes imposed by tidal energy converters on extracting energy on a real case scenario;APPLIED ENERGY;10.1016/j.apenergy.2016.07.132;2016;WOS:000383291900030
Improving satellite-retrieved surface radiative fluxes in polar regions using a smart sampling approach;CRYOSPHERE;10.5194/tc-10-2379-2016;2016;WOS:000385414700002
Response of Two Mytilids to a Heatwave: The Complex Interplay of Physiology, Behaviour and Ecological Interactions;PLOS ONE;10.1371/journal.pone.0164330;2016;WOS:000385505800052
Long-term, high frequency in situ measurements of intertidal mussel bed temperatures using biomimetic sensors;SCIENTIFIC DATA;10.1038/sdata.2016.87;2016;WOS:000390234100001
A cytosolic carbonic anhydrase molecular switch occurs in the gills of metamorphic sea lamprey;SCIENTIFIC REPORTS;10.1038/srep33954;2016;WOS:000384655200001
Habitat selection disruption and lateralization impairment of cryptic flatfish in a warm, acid, and contaminated ocean;MARINE BIOLOGY;10.1007/s00227-016-2994-8;2016;WOS:000386356100021
New insights about the introduction of the Portuguese oyster, Crassostrea angulata, into the North East Atlantic from Asia based on a highly polymorphic mitochondrial region;AQUATIC LIVING RESOURCES;10.1051/alr/2016035;2016;WOS:000391962700004
An in situ assessment of local adaptation in a calcifying polychaete froma shallow CO2 vent system;EVOLUTIONARY APPLICATIONS;10.1111/eva.12400;2016;WOS:000387763200003
Seaweed Alaria esculenta as a biomonitor species of metal contamination in Aughinish Bay (Ireland);ECOLOGICAL INDICATORS;10.1016/j.ecolind.2016.03.041;2016;WOS:000388785100003
Seasonal and spatial shifts in copepod diets within tropical estuaries measured by fatty acid profiles;ECOLOGICAL INDICATORS;10.1016/j.ecolind.2016.04.037;2016;WOS:000388785100029
Nitrogen uptake in light versus darkness of the seagrass Zostera noltei: integration with carbon metabolism;MARINE ECOLOGY-AN EVOLUTIONARY PERSPECTIVE;10.1111/maec.12351;2016;WOS:000385831800011
Probabilistic tsunami hazard assessment along Oman coast from submarine earthquakes in the Makran subduction zone;ARABIAN JOURNAL OF GEOSCIENCES;10.1007/s12517-016-2687-0;2016;WOS:000385130200020
Design of oscillating-water-column wave energy converters with an application to self-powered sensor buoys;ENERGY;10.1016/j.energy.2016.06.054;2016;WOS:000385318700075
Model testing of an oscillating water column spar-buoy wave energy converter isolated and in array: Motions and mooring forces;ENERGY;10.1016/j.energy.2016.07.007;2016;WOS:000385318700102
Comparison of archaeal and bacterial communities in two sponge species and seawater from an Indonesian coral reef environment;MARINE GENOMICS;10.1016/j.margen.2016.04.014;2016;WOS:000385472900011
Spatial patterns of self-recruitment of a coral reef fish in relation to island-scale retention mechanisms;MOLECULAR ECOLOGY;10.1111/mec.13823;2016;WOS:000385611300015
Antifungal activity of carrageenan extracts from the red alga Chondracanthus teedei var. lusitanicus;JOURNAL OF APPLIED PHYCOLOGY;10.1007/s10811-016-0849-9;2016;WOS:000383569600035
Effects of biochar addition to estuarine sediments;JOURNAL OF SOILS AND SEDIMENTS;10.1007/s11368-016-1493-3;2016;WOS:000384576200015
Are coping styles consistent in the teleost fish Sparus aurata through sexual maturation and sex reversal?;FISH PHYSIOLOGY AND BIOCHEMISTRY;10.1007/s10695-016-0231-5;2016;WOS:000383355700016
Stakeholder Involvement for Management of the Coastal Zone;INTEGRATED ENVIRONMENTAL ASSESSMENT AND MANAGEMENT;10.1002/ieam.1783;2016;WOS:000383365800021
Robust control for horizontal plane motions of autonomous underwater vehicles;JOURNAL OF THE BRAZILIAN SOCIETY OF MECHANICAL SCIENCES AND ENGINEERING;10.1007/s40430-015-0403-8;2016;WOS:000383503900008
Who cares? European attitudes towards marine and coastal environments;MARINE POLICY;10.1016/j.marpol.2016.06.012;2016;WOS:000383821500008
A regulation-based classification system for Marine Protected Areas (MPAs);MARINE POLICY;10.1016/j.marpol.2016.06.021;2016;WOS:000383821500020
Unravelling the dynamics of a multi-gear fleet - Inputs for fisheries assessment and management under the Common Fisheries Policy;MARINE POLICY;10.1016/j.marpol.2016.07.015;2016;WOS:000383821500023
Contribution of hepatic cytochrome CYP1A and metallothionein mRNA abundance to biomonitoring-A case study with European flounder (Platichthys flesus) from the Gulf of Gdansk;COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY;10.1016/j.cbpc.2016.06.001;2016;WOS:000383312800004
Hediste diversicolor as bioindicator of pharmaceutical pollution: Results from single and combined exposure to carbamazepine and caffeine;COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY;10.1016/j.cbpc2016.06.003;2016;WOS:000383312800005
On small satellites for oceanography: A survey;ACTA ASTRONAUTICA;10.1016/j.actaastro.2016.06.007;2016;WOS:000383525100039
Analysis of wave groups by wave envelope-phase and the Hilbert Huang transform methods;APPLIED OCEAN RESEARCH;10.1016/j.apor.2016.09.006;2016;WOS:000387300800014
Technical mitigation measures for sharks and rays in fisheries for tuna and tuna-like species: turning possibility into reality;AQUATIC LIVING RESOURCES;10.1051/alr/2016030;2016;WOS:000391962700002
Fishers' perceptions about the EU discards policy and its economic impact on small-scale fisheries in Galicia (North West Spain);ECOLOGICAL ECONOMICS;10.1016/j.ecolecon.2016.05.008;2016;WOS:000383944800013
Assessment of Marine Ecosystem Services Indicators: Experiences and Lessons Learned from 14 European Case Studies;INTEGRATED ENVIRONMENTAL ASSESSMENT AND MANAGEMENT;10.1002/ieam.1782;2016;WOS:000383365800024
Characterization of 12 polymorphic microsatellite markers in the sugar kelp Saccharina latissima;JOURNAL OF APPLIED PHYCOLOGY;10.1007/s10811-016-0811-x;2016;WOS:000383569600042
